;JOB TITLE;LOCATION;SEARCH DATETIME;Current Job Id;Job name;Company name;Company location;Posted date;Estimated post date;Easy apply;Skills match;Seniority Level;Industry;Employment Type;Job Functions;Job info
127;data scientist;Madrid;2020-04-16 01:24:55.267452;1800970234;Big Data project manager;jobleads.com - Careers for Senior-Level Professionals;Madrid, ES;1 week;2020-04-09 01:24:55.267452;False;;Entry level;Marketing & Advertising Staffing & Recruiting Management Consulting;Full-time;Project Management Information Technology;"Posted Date
Posted 1 week ago
Number of views
4 views
Share
Show more options
Save
Save Big Data project manager at jobleads.com - Careers for Senior-Level Professionals
Apply
Job
1 applicant
Entry level
Company
51-200 employees
Internet
Connections
You have 0 connections at this company.
Add >
Estamos buscando el candidato adecuado para cubrir este puesto en una empresa apasionante.

Sus tareas

Somos la empresa líder del sector eléctrico español y el segundo operador del mercado eléctrico en Portugal. Nuestro principal negocio es comercialización de electricidad. También somos un operador relevante en el sector del gas natural y desarrollamos otros servicios relacionados con la energía.

Su perfil

Si eres una persona de mente ágil y excelente pensamiento estratégico con espíritu emprendedor, imaginación, creatividad, curiosidad. Aportas un buen nivel de comunicación efectiva tanto oral como escrita y excelentes habilidades interpersonales. Tienes capacidad para trabajar en equipo. Integridad profesional y auto- motivación y capacidad de trabajo autónomo. Cuentas con capacidad para realizar múltiples tareas y trabajar en un entorno dinámico y sensible al tiempo y combinas el conocimiento técnico con habilidades analíticas sobresalientes en la resolución de problemas. Esta es tu oportunidad para participar en la gestión de proyectos Big Data.
Seniority Level
Entry level
Industry
Marketing & Advertising Staffing & Recruiting Management Consulting
Employment Type
Full-time
Job Functions
Project Management Information Technology"
128;data scientist;Madrid;2020-04-16 01:24:55.267452;1801633891;IT PROJECT MANAGER - BIG DATA;KPMG;Madrid y alrededores, España;2 weeks;2020-04-02 01:24:55.267452;True;;Mid-Senior level;Accounting;Full-time;Consulting;"Posted Date
Posted 2 weeks ago
Number of views
1,064 views
Share
Show more options
Save
Save IT PROJECT MANAGER - BIG DATA at KPMG
Easy Apply
See how you compare to 229 applicants. Reactivate Premium
Job
2/10 skills match
229 applicants
Company
10001+ employees
Accounting
Connections
1 connection
1 alum
Posted by
Alejandro Pino Alamillo 2nd
IT / STEM Talent Acquisition Specialist
Send InMail
KPMG es una red global de firmas de servicios profesionales que ofrece servicios de auditoría, fiscales y de asesoramiento financiero y de negocio en 155 países y con más de 162.000 profesionales. En KPMG apostamos por personas como tú, ofreciéndote un entorno profesional único para desarrollar tu talento. Somos una de las empresas mejor valoradas de España y un referente de los mejores profesionales del mundo en el mercado de los servicios profesionales.

KPMG te brinda la oportunidad de integrarte en una firma de prestigio, elegida “Mejor empresa para trabajar” según el ranking que elabora anualmente la revista Actualidad Económica, donde podrás desarrollar una atractiva carrera profesional con programas de formación continua, trabajar en proyectos multidisciplinares y una remuneración competitiva, acorde con tu valía y experiencia.

En estos momentos buscamos Project Managers con experiencia en proyectos Big Data y background tecnológico en dicho entorno.


Se requiere:
 
— 3-4 años de experiencia
— Perfil técnico
— Conocimiento técnico sobre implantación de herramientas.
— Conocimiento en tecnologías y entornos Big Data
— Señority suficiente para poder relacionarse con cliente de una manera fluída 
– Jefe de proyecto.
— Skills de seguimiento de proyectos para llevar a cabo la implantación de una herramienta en varias unidades a la vez.
— Inglés Alto   .

Recomendable:
  — Que haya participado en implantaciones de herramientas de gobierno del dato;
— Que las implantaciones hayan sido en entornos cloud;
— Disponibilidad para viajar puntualmente;
— Que conozca el mundo Consumer Finance.
Seniority Level
Mid-Senior level
Industry
Accounting
Employment Type
Full-time
Job Functions
Consulting
How you match
Criteria provided by job poster
Skills
Match
Business
Match
English
No match
Travel
No match
Public Markets
No match
Project Managers
No match
Finance Consulting
No match
Following Up
No match
Schedules
No match
Big Data
No match
Project Tracking"
129;data scientist;Madrid;2020-04-16 01:24:55.267452;1822368752;Practicas en Big Data and CRM;Panda Security;Madrid, ES;4 days;2020-04-12 01:24:55.267452;False;;Entry level;Information Technology & Services Computer Software Telecommunications;Full-time;Other;"Posted Date
Posted 4 days ago
Number of views
131 views
Share
Show more options
Save
Save Practicas en Big Data and CRM at Panda Security
Apply
See how you compare to 24 applicants. Reactivate Premium
Job
24 applicants
Entry level
Company
501-1,000 employees
Computer & Network Security
Connections
You have 0 connections at this company.
Add >
Panda Security is seeking for a Big Data CRM intern with lots of enthusiasm to learn the last tendencies in the market in Big Data and CRM management Panda is a continually expanding multinational company operating in a highly competitive technological sector We are always searching for new solutions to the dynamic problems of IT security The ideal candidate will be a tech friendly business minded meticulously detailed assistant for our Big Data CRM Manager You have boundless passion for the digital space and a hunger to know everything about what rsquo s happening next You will oversee the end to end production of all the campaigns from conception to execution to analysis and be on a continual quest to optimize the target and content to increase engagement and value for our customers As a CRM intern your duties will be to Give Support to analyze and define customer segmentation and audience selection for marketing campaigns into our cross channel marketing platform Follow up activities for campaigns in order of improve the performance Manage the end to end process of all channels marketing campaigns oversee the creation checking segmenting scheduling and analysis of both broadcast and triggered campaigns Communicate with other teams and third party companies to create and execute campaigns through our platform Execute monitor and report on the performance of campaigns and lifecycle journeys by the creation of dashboards and campaign funnels in Analytics and or Google Datastudio in order to be able to make recommendations for changes and develope a testing strategy to continually optimize journeys Assist on the creation of predictive models based on customer behaviour through bigdata analysis in order to create event triggered campaigns web product personalization and identify the new business opportunities to improve the Customer Lifetime Value Required Skills Background Availability to sign a ldquo convenio de practicas rdquo with your university or Business School is mandatory Last year student or recently graduated in Computer Science Telecommunications Industrial Engineer or Mathemathics preferred Strong analytical skills willing to learn Google Cloud Analytics BigQuery and Adobe Experience Cloud Campaigns Target Knowledge of SQL HTML XML and JavaScript High level of English written and spoken Skills Exceptional team building skills Strong interpersonal communications and presentation skills Proven time management skills able to handle conflicting priorities and juggle multiple projects Goals oriented Creative Thinker Should love learning new software applications and online tools What do we offer We can offer you an outstanding learning experience in a fast paced and international environment working An Internship in a spanish multinational company The opportunity to redefine an industry and build something unique No suits Unless its Carnival or Halloween Have a good time is a serious business to us
Seniority Level
Entry level
Industry
Information Technology & Services Computer Software Telecommunications
Employment Type
Full-time
Job Functions
Other"
130;data scientist;Madrid;2020-04-16 01:24:55.267452;1821981818;Técnico soporte Big Data, Madrid;Ibermática;Provincia de Madrid, ES;4 days;2020-04-12 01:24:55.267452;False;;Entry level;Information Technology & Services Telecommunications Human Resources;Full-time;Other;"Posted Date
Posted 4 days ago
Number of views
12 views
Share
Show more options
Save
Save Técnico soporte Big Data, Madrid at Ibermática
Apply
Job
2 applicants
Entry level
Company
1,001-5,000 employees
Information Technology & Services
Connections
2 alumni
Técnico soporte Big Data en Madrid
Ibermática es TECNOLOGIA y CONOCIMIENTO. Apostamos por la satisfacción de nuestros clientes, crecemos con ellos y disfrutamos generando valor en los servicios TIC que ofrecemos. Creemos en las personas que hacen posible nuestro proyecto compartido, que aportan ilusión y quieren sumarse a él. Somos más de 3.000 personas comprometidas en la creación de soluciones tecnológicas en Finanzas, Administración Pública, Telco y Media, Industria y Servicios. Y tú? ¿Quieres formar parte de nuestro proyecto?
Sigue leyendo si te apasionan los retos y te interesa desarrollarte día a día.
Por favor, envíanos tu currículum si los desafíos te motivan y estás dispuesto a aprender y a compartir conocimiento.

Si te identificas con los valores de Ibermática, quieres participar en los retos que nos plantean nuestros clientes y tu perfil es de Técnico de soporte de aplicaciones Big Data, te estamos esperando para colaborar en proyecto ubicado en Boadilla del Monte.

Ibermática desarrolla proyectos para el área de Finanzas y Seguros desde el inicio. Actualmente, contamos con más de 700 técnicos en esta área desarrollando proyectos de Digital Banking & Insurance y Sistemas TI.

Seleccionamos un/a Técnico de soporte que se encargue de la supervisión de procesos, resolución y análisis de incidencias, escalado de incidencias, mantenimiento de aplicativos así como el control, gestión y resolución de alertas provenientes de sistemas monitorización.
Mantenimientos de interfaces entre los distintos aplicativos.

HORARIO: turnos rotativos, mañana y tarde (7-15h y 15 - 23h).

Requisitos Mínimos
Nivel de Inglés C1.
Que sean personas genuinas, con valores
Profesionales proactivos con capacidad para pensar de manera creativa e innovadora
Con interés por crecer profesional y personalmente

Ofrecemos

Planes de entrenamiento en competencias (trabajo en equipo, gestión del tiempo, comunicación)
Aprendizaje continuo: portal de aprendizaje, plan de formación, aulas virtuales certificaciones, etc.
Itinerarios de formación en idiomas
Evolución profesional
Visión global de la organización
Beneficios sociales: ayuda a la financiación de cursos, seguro médico, seguro de vida y accidentes

impala, hadoop, hive
Seniority Level
Entry level
Industry
Information Technology & Services Telecommunications Human Resources
Employment Type
Full-time
Job Functions
Other"
131;data scientist;Madrid;2020-04-16 01:24:55.267452;1801633891;IT PROJECT MANAGER - BIG DATA;KPMG;Madrid y alrededores, España;2 weeks;2020-04-02 01:24:55.267452;True;;Mid-Senior level;Accounting;Full-time;Consulting;"Posted Date
Posted 2 weeks ago
Number of views
1,064 views
Share
Show more options
Save
Save IT PROJECT MANAGER - BIG DATA at KPMG
Easy Apply
See how you compare to 229 applicants. Reactivate Premium
Job
2/10 skills match
229 applicants
Company
10001+ employees
Toronto, ON
Connections
1 connection
1 alum
Posted by
Alejandro Pino Alamillo 2nd
IT / STEM Talent Acquisition Specialist
Send InMail
KPMG es una red global de firmas de servicios profesionales que ofrece servicios de auditoría, fiscales y de asesoramiento financiero y de negocio en 155 países y con más de 162.000 profesionales. En KPMG apostamos por personas como tú, ofreciéndote un entorno profesional único para desarrollar tu talento. Somos una de las empresas mejor valoradas de España y un referente de los mejores profesionales del mundo en el mercado de los servicios profesionales.

KPMG te brinda la oportunidad de integrarte en una firma de prestigio, elegida “Mejor empresa para trabajar” según el ranking que elabora anualmente la revista Actualidad Económica, donde podrás desarrollar una atractiva carrera profesional con programas de formación continua, trabajar en proyectos multidisciplinares y una remuneración competitiva, acorde con tu valía y experiencia.

En estos momentos buscamos Project Managers con experiencia en proyectos Big Data y background tecnológico en dicho entorno.


Se requiere:
 
— 3-4 años de experiencia
— Perfil técnico
— Conocimiento técnico sobre implantación de herramientas.
— Conocimiento en tecnologías y entornos Big Data
— Señority suficiente para poder relacionarse con cliente de una manera fluída 
– Jefe de proyecto.
— Skills de seguimiento de proyectos para llevar a cabo la implantación de una herramienta en varias unidades a la vez.
— Inglés Alto   .

Recomendable:
  — Que haya participado en implantaciones de herramientas de gobierno del dato;
— Que las implantaciones hayan sido en entornos cloud;
— Disponibilidad para viajar puntualmente;
— Que conozca el mundo Consumer Finance.
Seniority Level
Mid-Senior level
Industry
Accounting
Employment Type
Full-time
Job Functions
Consulting
How you match
Criteria provided by job poster
Skills
Match
Business
Match
English
No match
Travel
No match
Public Markets
No match
Project Managers
No match
Finance Consulting
No match
Following Up
No match
Schedules
No match
Big Data
No match
Project Tracking"
132;data scientist;Madrid;2020-04-16 01:24:55.267452;1813087491;ARQUITECTO BIG DATA;Datio Big Data;Pozuelo de Alarcon, Madrid, España;1 week;2020-04-09 01:24:55.267452;True;;Associate;Information Technology & Services;Full-time;Engineering Information Technology;"Posted Date
Posted 1 week ago
Number of views
356 views
Share
Show more options
Save
Save ARQUITECTO BIG DATA at Datio Big Data
Easy Apply
See how you compare to 68 applicants. Reactivate Premium
Job
5/10 skills match
68 applicants
Company
51-200 employees
Information Technology & Services
Connections
You have 0 connections at this company.
Add >
¡Buscamos uno de los nuestros!

Buscamos a una persona con experiencia en desarrollo con tecnologías Big Data , que sea flexible, disfrute del trabajo en equipo y que no solo se adapte a los cambios, sino que los busque.

¿En qué consiste el reto?

El reto consiste en colaborar en el desarrollo de la plataforma de datos interna del BBVA, para lo que deberás:

Tratar y manejar datos en distribuido de forma eficiente
Optimizar procesos.
Realizar tests
Construir software con calidad, herramienta de construcción y de virtualización,


¿Qué necesitarás aportar ?

Será imprescidible el conocimiento de algunas de las siguientes tecnologías:

Lenguajes de programación: Scala / Java / Python ...
Conexiónes con: JDBC / , Api Rest..
Herramientas: Kafka, Hadoop, Spark.
Construcción de proyectos: Maven..
Tests: ScalaTests, Cucumber
Virtualización: Docker.
Frameworks: AKKA
Formatos de archivo: Avro, Parquet, CSV..
IDE Desarrollo: Intellij, Jupyter
Control de versiones: GitHub / BitBucket
Despliegue contínuo: Jenkins


Y, ¿Qué te ofrecemos?

Salario competitivo establecido por acuerdo en función de experiencia/conocimientos.

Posibilidad de tener jornada intensiva durante todo el año.

Opción de dos días de Teletrabajo a la semana sujeto a proyecto.

Trabajar en un ambiente distendido, de confianza, responsabilidad y compañerismo. Podrás incluso descansar o dejar que las ideas fluyan mientras tomas el aire en nuestra terraza o jugar una partida de ping-pong con tus compañeros.

Continuar aprendiendo por medio de la formación continua, cursos de inglés y certificaciones técnicas.

Posibilidad de optar a una retribución flexible por medio de tickets restaurante,transporte, guardería y seguro médico.
Seniority Level
Associate
Industry
Information Technology & Services
Employment Type
Full-time
Job Functions
Engineering Information Technology
How you match
Criteria provided by job poster
Skills
Match
English
Match
Python (Programming Language)
Match
Teamwork
Match
Programming
Match
Application Programming Interfaces
No match
Virtualization
No match
Maven
No match
Big Data
No match
Cucumber
No match
Jenkins"
133;data scientist;Madrid;2020-04-16 01:24:55.267452;1793235487;Senior Data Engineer;Aplazame;Madrid, Community of Madrid, Spain;1 week;2020-04-09 01:24:55.267452;True;;Associate;Financial Services;Full-time;Analyst Engineering;"Posted Date
Posted 1 week ago
Number of views
223 views
Share
Show more options
Save
Save Senior Data Engineer at Aplazame
Easy Apply
See how you compare to 30 applicants. Reactivate Premium
Job
3/10 skills match
30 applicants
Company
11-50 employees
Madrid, Community of Madrid
Connections
1 alum
Posted by
Azahara P. 2nd
Talent Acquisition Manager en Aplazame (We are hiring!)
Send InMail
¡Hola! Somos Jorge Valhondo y Eyad Tomeh, Chief Data Officer y Data Engineer en Aplazame respectivamente.

Uno de los temas que nos obsesiona en Aplazame es el uso de los datos, tanto para conceder crédito de calidad en tiempo real, como también para disponer de métricas de negocio desde distintos puntos de vista que desencadenan acciones.

Desde la compra de Aplazame por el grupo WiZink Bank, todo el equipo está creciendo con un objetivo: convertirnos en la solución líder de financiación instantánea en España y expandirnos a otros países. Para lograr un crecimiento exponencial y seguir prestando especial atención a los datos buscamos incorporar un@ Senior Data Engineer.

¿Quiénes somos nosotros?

Aplazame es una startup FinTech recientemente adquirida por el grupo WiZink Bank que ofrece financiación instantánea para compras online y offline. Te damos crédito para que puedas comprar esa bici tan molona que has visto en tu comercio favorito en cómodos plazos . Sin papeleo, sin letra pequeña y sin llamar a tu banco. Sólo tú con tu móvil y en cuestión de segundos.

Nuestro objetivo es ofrecer productos financieros simples, transparentes y justos que merezcan la confianza de la gente y les permita comprar con flexibilidad. Si quieres participar en el reto que supone trabajar en una de las historias de éxito más importantes del panorama nacional, queremos saber de ti.

¿Cómo es la cultura basada en datos de Aplazame?

Uno de los pilares del área de Data es el desarrollo de un innovador sistema de decisión de crédito basado en un conjunto de algoritmos de machine learning. Además, y no menos relevante, en el equipo de Data también nos encargamos de integrar múltiples fuentes de datos, elaborar métricas e indicadores de riesgo, y en un sentido más amplio, de socializar el acceso a los datos al resto de compañeros. Ahora necesitamos refuerzos y por eso estamos buscando alguien que se incorpore al equipo. ¿Te apetecería sumarte al reto? 

¿Cómo es el Data Team de Aplazame?

Somos un equipo compacto y de alto rendimiento. Te hago una breve presentación de nosotros:
Adrián, Lead Data Scientist.
Eyad, Data Engineer.
Urko, Credit Risk Analyst.
Juan Antonio, Data Scientist.
Adrián V., Data Scientist & Engineer.
Ángel, DevOps Engineer.
Aitor, Data Visualization Specialist.

¿A quién nos gustaría encontrar?

Tienes al menos unos 3 años de experiencia programando Python.
Tienes experiencia en un puesto de Backend Developer o Data Engineer.
Demuestras experiencia en entornos Cloud como AWS o GCP.
Tienes experiencia en el diseño y desarrollo de ETL y Pipelines de datos.
Tienes experiencia utilizando Docker en entornos de producción.
Demuestras experiencia con bases de datos relacionales y no relacionales en producción.
Demuestras experiencia integrando APIs como fuentes de enriquecimiento de datos.
Tienes conocimientos y práctica con frameworks como Django o Flask.
Tienes conocimientos de Kafka y sistemas de colas de mensajes.

¿Cómo será tu día a día?

Formarás parte del equipo de data liderado por nuestro CDO. Tu misión principal será asegurar el correcto funcionamiento de los distintos flujos de información entre los sistemas y bases de datos según los requerimientos específicos.
Trabajarás en estrecha colaboración con el resto de miembros del equipo, tanto data science y data analytics, como también credit risk.
Trabajarás en estrecha colaboración con miembros de distintos squads de producto y tecnología.
Definirás y desarrollarás pipelines de datos que permitan su propagación por los diferentes sistemas y bases de datos.
Definirás y desarrollarás procesos ETL que computen métricas de diferente naturaleza: data science, data analytics, credit risk.
Definirás e implementarás modelos y estructuras de datos, y también stack de tecnología.
Definirás e implementarás mensajes de información asociados a eventos que se propagan por la infraestructura pudiendo así reaccionar el tiempo real.
Definirás e integrarás nuevas fuentes de datos que se consulten en tiempo real durante las transacciones.
Desarrollarás parte de la lógica del motor de decisión de crédito en tiempo real.

¿Qué ofrecemos?

Salario bruto entre 42.000€ - 50.000€ / año fijos más 20% variable.
Bolsa de 1000€ / año adicionales para formación.
Contrato laboral indefinido.
Seguro médico Sanitas Multi subvencionado en un 75%.
Aplazame como método de pago al 0% TAE.
24 días laborables de vacaciones al año.
El equipo que necesites para trabajar a gusto.
Trabajar con cracks con los que aprender y pasarlo bien creciendo como profesional. Somos humildes pero ambiciosos. Nos encantará ayudarte a desarrollarte profesionalmente. Tu límite lo vas a poner tú.
Un ambiente de confianza, comunicación abierta y buen rollo. Entendemos que tiene que haber ciertas jerarquías, pero nos gusta ser muy horizontales. Todos hablamos con todos y cualquiera es bienvenido a aportar su visión, ideas o experiencias en cualquier frente.
Cultura de feedback y aprendizaje. Intentamos no equivocarnos, pero creemos que de los errores también se aprende mucho. Un buen análisis post-mortem de un fallo puede ser una fuente de aprendizaje brutal.
Horario flexible. Nos fijamos en tus resultados, no en a qué hora llegas o te vas de la oficina así que, dentro de lo lógico, podrás entrar y salir cuando quieras.
La posición está basada en Madrid, y en este caso buscamos alguien que venga frecuentemente a la oficina, aunque nuestra cultura es remote friendly. Tendrás la oportunidad de trabajar en remoto cuando lo necesites.

¿Cómo será el proceso?
Si crees que puedes encajar en esta oferta, nos encantaría hablar contigo. Inscríbete en esta oferta de LinkedIN!
Si tu propuesta nos resulta interesante, nos pondremos en contacto contigo para realizar una entrevista inicial. Así nosotros podremos conocerte y tú tendrás la oportunidad de preguntarnos todo lo que quieras saber.
Si tras esa primera entrevista creemos que tu perfil tiene encaje en el equipo, te propondremos realizar una prueba técnica para valorar más profundamente tus conocimientos.
Te daremos feedback sobre la prueba técnica y, si superas la primera fase del proceso, coordinaremos alguna entrevista técnica con nuestro CDO y el equipo de Data.

¡Estamos deseando conocerte!
Seniority Level
Associate
Industry
Financial Services
Employment Type
Full-time
Job Functions
Analyst Engineering
How you match
Criteria provided by job poster
Skills
Match
Data Visualization
Match
Data Analytics
Match
Algorithms
No match
Financial Technology
No match
Docker Products
No match
Data Structures
No match
DevOps
No match
Extract, Transform, Load (ETL)
No match
Events
No match
Django"
134;data scientist;Madrid;2020-04-16 01:24:55.267452;1822477782;Analista Funcional Big Data;EULEN Flexiplán;Madrid y alrededores, España;7 hours;2020-04-15 18:24:55.267452;True;;Associate;Human Resources;Full-time;Information Technology;"New
Posted Date
Posted 7 hours ago
Number of views
76 views
Share
Show more options
Save
Save Analista Funcional Big Data at EULEN Flexiplán
Easy Apply
Job
2/8 skills match
8 applicants
Company
10001+ employees
Human Resources
Connections
You have 0 connections at this company.
Add >
¿Buscas un proyecto puntero donde desarrollarte como Analista Funcional - Big Data?

Entonces, esta oportunidad puede interesarte.

Desde EULEN Flexiplan, empresa de trabajo temporal perteneciente a Grupo Eulen, líder en prestación de servicios a empresas con presencia internacional, seleccionamos Analista Funcional  de Big Data para colaborar en el equipo de una empresa multinacional referente en el sector de servicios tecnológicos.

Responsabilidad y funciones:
Modelado de datos, diseños de modelado y arquitectura de datos.
Comprender funcionalmente el contexto del proyecto, decidir el tipo de modelado de datos a aplicar y diseñar el modelo de datos semi-agregado.
A partir del modelo de datos conceptual existente, diseñar el modelo de datos lógico y físico.

Conocimientos solicitados:
Experiencia de 3 años y conocimientos sobre Big Data:
Data Ingestion & Transformation Hive Intermedio
Data Ingestion & Transformation Impala Intermedio
Cloud Storage Avanzado.
Habilidades destacables de trabajo en equipo, análisis e iniciativa.

Condiciones ofrecidas:
Incorporación a competitivo proyecto en Madrid, trabajando junto a un equipo experto de consultoría tecnológica para un reputado cliente final, ubicado en Boadilla del Monte.
Contrato eventual de larga duración con previsión de continuidad.
Horario: jornada completa de L a V de 9 a 18.
Fecha de incorporación: inmediata.
Seniority Level
Associate
Industry
Human Resources
Employment Type
Full-time
Job Functions
Information Technology
How you match
Criteria provided by job poster
Skills
Match
Teamwork
Match
Data Modeling
No match
Hive
No match
Cloud Computing
No match
Big Data
No match
Big Data Analytics
No match
Cloud Applications
No match
Cloud Storage"
135;data scientist;Madrid;2020-04-16 01:24:55.267452;1803072961;DATA SCIENCE R Y PHYTON H/M;Gfi España;Madrid, ES;2 weeks;2020-04-02 01:24:55.267452;False;;Entry level;Information Technology & Services Computer Software Human Resources;Full-time;Engineering Information Technology;"Posted Date
Posted 2 weeks ago
Number of views
771 views
Share
Show more options
Save
Save DATA SCIENCE R Y PHYTON H/M at Gfi España
Apply
See how you compare to 155 applicants. Reactivate Premium
Job
155 applicants
Entry level
Company
1,001-5,000 employees
Information Technology & Services
Connections
2 alumni
Descripción del puesto

Especialista en analytics sobre R y Phyton.

Perfil

Especialista en analytics sobre R y Phyton.

Entidad vinculada

El Grupo Gfi es una multinacional de consultoría, outsourcing e integración de sistemas en Tecnologías de la información, con un equipo de más de 19.000 empleados, presente en 21 países. Tras 48 años de historia, la compañía se ha consolidado convirtiéndose en un referente en el mercado europeo dentro de sus sectores de actividad: Banca y Seguros, Telecomunicaciones y Media, Energía y Utilities, Administraciones Públicas y Gobierno, Industria y Salud. La generación de un volumen de negocio de 1.500 millones de euros proforma, así como su cotización en la Bolsa Euronext de París, avalan su posición en el mercado. El Grupo Gfi está presente en España desde 1998 con una plantilla de más de 2.900 profesionales altamente cualificados, en 19 oficinas repartidas por todo el territorio nacional. Para más información visite www.gfi.world
Solicitar
Seniority Level
Entry level
Industry
Information Technology & Services Computer Software Human Resources
Employment Type
Full-time
Job Functions
Engineering Information Technology"
136;data scientist;Madrid;2020-04-16 01:24:55.267452;1746829184;Senior Data Analyst;OrbitalAds;Madrid, ES;1 month;2020-03-19 01:24:55.267452;False;;Associate;Marketing & Advertising Computer Software Internet;Full-time;Information Technology;"Posted Date
Posted 1 month ago
Number of views
167 views
Share
Show more options
Save
Save Senior Data Analyst at OrbitalAds
Apply
See how you compare to 15 applicants. Reactivate Premium
Job
15 applicants
Associate
Company
11-50 employees
Marketing & Advertising
Connections
1 alum
Hi there! We’re growing the Data team in our Madrid’s office, and you can be a part of that journey. Are you looking for an adventure?

Who are we? We’re OrbitalAds – a diverse team of passionate problem-solvers focused on keyword management , which translates into time and money savings for all companies running digital advertisements with our cool product.

We are proud to be named one of the Google Premier Partners as well as flaunt a nice 300% growth YoY.

Our customers <3 our product! We hardly have any churn, which makes our story a compelling one. Recently we closed big deals like Repsol and Cetelem.

What’s so cool about all this? You are joining a Series A phase growth company – which means you’ll reap the glory of bringing us to the next stage and change the way the business world communicates. There is no complex hierarchy. We don’t do long approval processes. We just deliver. You will be joining a company with highly skilled, smart people that are all overachievers and want to be “the best”

As a Data Analyst, You Will
Experience working on a dynamic and interdisciplinary environment: you will work closely with Engineering, Product and Marketing teams.
Identify new business opportunities and answer critical business questions about Digital Marketing through deep data analysis in order to make our product more intelligent.
Experiment with machine learning approaches to solve complex business problems no one has ever attempted before.
Explore NLP state of the art with various datasets, building new products and evolving existing models.

What skills do you need?
+4 years of professional experience in a data scientist or analyst role; experience applied to NLP, time series or digital marketing data problems are a plus.
Degree in analytical-related fields (Mathematics, Statistics, Engineering, Computer Science or other technical field).
Good English communication skills, written and spoken.
A proactive and analytical mindset: the ability to deep dive into our datasets and generate insightful analyses that enable us to improve different elements of product and business operations.
Skills to handle with databases and to write queries in SQL.
Be familiar with any notebooks tool: Jupyter, Google Colab, Google Datalab, Databricks...
Strong coding skills in Python with data analysis and visualizing and machine learning libraries (numpy, pandas, scikit-learn, matplotlib, seaborn, plotly...).
What other skills do we value?
You know about Google Ads and how it works.
Experience with Google Cloud Platform data products (BigQuery, BigTable, Datastore, etc.).
Knowledge about generating and visualizing graphs and networks (e.g.: Neo4j, igraph...)
You enjoy reading academic papers and implementing experimental systems.
Hands-on analytical experience on large volumes of data.

Why You Might NOT Enjoy This Position
You want a highly-structured, predictable day-to-day.
You prefer to be managed; you act when asked and let others come up with ideas.
Fast-paced environments make your head spin.

What Do We Offer You
A competitive salary.
A flexible and fun working environment of startups in the very center of Madrid.
An opportunity to make a team grow from the start.
An office where everyone breathes SaaS and looks for scalable solutions.
Seniority Level
Associate
Industry
Marketing & Advertising Computer Software Internet
Employment Type
Full-time
Job Functions
Information Technology"
