JOB TITLE;LOCATION;SEARCH DATETIME;Current Job Id;Job htmlJob name;Company name;Company location;Posted date;Estimated post date;Easy apply;Skills match;Seniority Level;Industry;Employment Type;Job Functions;Job info;Job html;Job name
data analyst;Madrid;2020-04-16-20:47;1733381424;;Twilio Inc.;Madrid, ES;4 days;2020-04-12-20:47;False;;;Information Technology & Services Internet Telecommunications;Full-time;Other;"Posted Date
Posted 4 days ago
Number of views
515 views
Share
Show more options
Save
Save Cyber Security Analyst at Twilio Inc.
Apply
See how you compare to 31 applicants. Reactivate Premium
Job
31 applicants
Full-time
Company
1,001-5,000 employees
Internet
Connections
You have 0 connections at this company.
Add >
Because you belong at Twilio

The Who, What, Why And Where

Twilio’s Security Operations (SecOps) team is responsible for detecting and responding to all security incidents on Twilio’s complex global network. Cyber Security Analysts support this mission by working across the organization to identify and collect useful sources of data, understand security architectures and capabilities, oversee our holistic vulnerability management program, and lead our incident response efforts.

Who?

They Also Have

Twilio is looking for an exceptional Cyber Security Analyst who lives the Twilio Magic and has a demonstrated track record of monitoring networks on a global scale and documenting security issues.
4+ years in an analyst, IT support, Security Operations Center, preferably at a technology company, and in a PaaS or SaaS environment
Ability to follow runbooks, troubleshoot technical issues, and recognize and identify patterns
Linux command line skills, as well as programming or scripting experience
An ambition to learn and develop new skills in Security
Commitment to sharing experiences and good security practices with colleagues and the community
Contributions to free, open-source software projects
AWS, GCP, or other large cloud platform experience

What?

As a Security Operations Center Analyst, you will live the Twilio Magic values:
BE AN OWNER: Conducting daily operations tasks including monitoring logs for anomalous (or malicious activity), investigating alerts, and triaging events. Engaging with cross-functional partners to identify and understand new data sources, tune false positives, and centralize data in aggregation platforms. Assisting internal investigations around employee misconduct and external investigations related to Twilio’s infrastructure and services
WRITE IT DOWN: Developing inter- and intra-team practices for detection, forensics, and general security
DON’T SETTLE: Utilize and improve our use of security tools such as: DDoS mitigation, intrusion detection, log aggregation, forensic collection, and WAF products
DRAW THE OWL: Contributing to the development of our in-house security automation framework

Why?

At Twilio, maintaining customer trust is our top priority. Keeping that in mind, doing the right thing when things go wrong requires extraordinary discipline and technical leadership... And that’s where you fit in!

Twilio is a company that is empowering the world’s developers with modern communication in order to build better applications. Twilio is truly unique; we are a company committed to your growth, your learning, your development, and your entire employee experience. We only win when our employees succeed and we're dedicated to helping you develop your strengths. We invest in weeks dedicated to tackling hard problems and creating your own ideas. We have a cultural foundation built on diversity, inclusion, and innovation and we want you and your ideas to thrive at Twilio.

Where?

This position will be located in our beautiful office at WeWork c/o Twilio S.L, Paseo de la Castellana 77 in Madrid. You will enjoy our incredible perks: catered meals - lunches and dinner during All Hands, New Hire mingle breakfast, snacks, fresh fruit, frequent events, ergonomic desks, monthly All Hands and more.

You will also be part of a company that believes in small teams for maximum impact; that strives to balance work and home life; that understands that this is a marathon, not a sprint; that continuously and purposefully builds an inclusive culture where everyone is able to do and be the best version of themselves. We seek people who naturally demonstrate our values , who are challenged by problems, empower others to thrive, and can draw the owl and not be beholden to one playbook.

About Us

Millions of developers around the world have used Twilio to unlock the magic of communications to improve any human experience. Twilio has democratized communications channels like voice, text, chat, video and email by virtualizing the world’s communications infrastructure through APIs that are simple enough for any developer to use, yet robust enough to power the world’s most demanding applications. By making communications a part of every software developer’s toolkit, Twilio is enabling innovators across every industry — from emerging leaders to the world’s largest organizations — to reinvent how companies engage with their customers.
Industry
Information Technology & Services Internet Telecommunications
Employment Type
Full-time
Job Functions
Other";https://www.linkedin.com/jobs/view/1733381424/;Cyber Security Analyst
data analyst;Madrid;2020-04-16-20:47;1811532919;;SystemsAccountants;Greater Madrid Metropolitan Area;1 week;2020-04-09-20:47;True;;Mid-Senior level;Consumer Goods Consumer Services Financial Services;Full-time;Information Technology Finance Project Management;"Posted Date
Posted 1 week ago
Number of views
511 views
Share
Show more options
Save
Save Finance Systems Business Analyst - GL/FA/AP/AR - Spanish Speaking at SystemsAccountants
Easy Apply
See how you compare to 181 applicants. Reactivate Premium
Job
6/10 skills match
181 applicants
Company
51-200 employees
Staffing & Recruiting
Connections
You have 0 connections at this company.
Add >
 A large company based near Madrid is currently going through a global finance systems project where they are rolling out a newly developed solution to countries around the world.  The system is already running effecticely in some countries but with Madrid as the hub there is now a need to localise this solution and re-designed finance processes into Spain and other Spanish speaking territories.

This is a full time permanent positon, with a broad range of hands-on and hands-off responsibilities. As well as managing the data environment, the role will sit alongside a technical team of specialists, plus play a key role in the post go-live continuous improvent of systems and processes.

The Finance Systems Business Analyst will support a digitalisation programme across the Group to implement a new Accounting application. This is a business-facing role focused on embedding the new Finance Systems instance and rolling out the solution blueprint.

The position will take responsibility for gathering requirements; mapping as-is and to-be processes for Finance and associated business processes. Working closely with the Finance team and key business stakeholders, the Business Analyst will work to understand, map, and improve existing local processes in order to drive successful implementation of the new Financial System.

Key requirements:
Strong Accounting and Finance knowledge 
3+ years' experience of Core Finance processes and improvement projects AP,AR,FA,GL etc
Exposure to ERP/Finance Systems implementations, rolling out an ERP template or implementing an Accounting System (eg: SAP Fi/Co, Microsoft D365, Navision, AX, Unit4 or similar)
Strong Requirements Gathering, Business Analysis, Process Mapping and Improvement experience
Spanish & English Language skills
EU Worker eligibilty needed

For further information on this and similar opportunities, please do not hesitate to get in touch with Piers Reid at SystemsAccountants, the leading EPM, BI and Finance Systems recruitment firm. Please send any inquiries to piers@systemsaccountants.com.
Seniority Level
Mid-Senior level
Industry
Consumer Goods Consumer Services Financial Services
Employment Type
Full-time
Job Functions
Information Technology Finance Project Management
How you match
Criteria provided by job poster
Skills
Match
Business
Match
Spanish
Match
Accounting
Match
Accounts Receivable (AR)
Match
Finance
Match
Business Analysis
No match
Accounts Payable
No match
Financial Systems
No match
Business Process Analysis
No match
GL";https://www.linkedin.com/jobs/view/1811532919/;Finance Systems Business Analyst - GL/FA/AP/AR - Spanish Speaking
data analyst;Madrid;2020-04-16-20:47;1780196846;;IT Partner España;Madrid, ES;1 month;2020-03-19-20:47;False;;Entry level;Information Technology & Services Computer Software Human Resources;Full-time;Information Technology;"Posted Date
Posted 1 month ago
Number of views
111 views
Share
Show more options
Save
Save Analista de datos (Python) - Madrid at IT Partner España
Apply
See how you compare to 12 applicants. Reactivate Premium
Job
12 applicants
Entry level
Company
2-10 employees
Outsourcing/Offshoring
Connections
You have 0 connections at this company.
Add >
IT Partner España busca para incorporación a su plantilla los siguientes perfiles profesionales: Analista de Datos – Madrid.

Requisitos Mínimos

– Experiencia contrastada en Big Data, especialmente entornos Python y con conocimientos de Spark y SQL.
– Acostumbrado a la toma de requisitos de usuarios finales.
– Experiencia en el manejo de grandes volúmenes de datos en plataformas Big Data.

Otros Requisitos Deseados

– Experiencia en sector financiero
– Más de 2 años de experiencia profesional en entornos de BI Titulación universitaria superior. (Estadística, Matemáticas o Informática)
– Se valorará el conocimiento práctico de la industria financiera.

Perfil

– Proactividad, capacidad para trabajar con supervisión media/baja en base a los
requerimientos establecidos.
– Experiencia en análisis estadístico descriptivo.
– Capacidad para extraer conclusiones con sentido de negocio.

Se ofrece

– Contratación indefinida
– Posición en compañía y entorno internacionales
– Posibilidad de desarrollo profesional.
– Horario flexible.

Rogamos enviar el CV detallado en formato europeo a la dirección click apply indicando el Còdigo Anuncio 2019-231-MA-PYTHON y especificando el consentimiento al tratamiento de los datos personales según las actuales disposiciones legales en conformidad con lo establecido en la Ley Orgánica 15/1999, de 13 de diciembre, de Protección de Datos de Carácter Personal.
Seniority Level
Entry level
Industry
Information Technology & Services Computer Software Human Resources
Employment Type
Full-time
Job Functions
Information Technology";https://www.linkedin.com/jobs/view/1780196846/;Analista de datos (Python) - Madrid
data analyst;Madrid;2020-04-16-20:47;1803467375;;SEREM Consultoría Empresarial;Madrid, ES;2 weeks;2020-04-02-20:47;False;;Entry level;Information Technology & Services Computer Software Human Resources;Full-time;Information Technology;"Posted Date
Posted 2 weeks ago
Number of views
85 views
Share
Show more options
Save
Save Analista de Datos, Madrid at SEREM Consultoría Empresarial
Apply
See how you compare to 16 applicants. Reactivate Premium
Job
16 applicants
Entry level
Company
201-500 employees
Information Technology & Services
Connections
You have 0 connections at this company.
Add >
Analista de Datos en Madrid
En Serem buscamos incorporar a nuestro equipo profesionales con experiencia en la experiencia en el uso y ejecución de proyectos de calidad del dato con Informática DataQuality en su módulos tanto de Análisis como desarrollo.
El nuevo miembro del equipo participará en tareas de perfilado de información, mapping de identificación de estado de calidad y enriquecimiento, dashboard de calidad y linaje del dato.
Ubicación del proyecto: Madrid
Formar parte de una empresa como SEREM se traduce en oportunidad: la diversidad de oferta con la que contamos significa que puedes desarrollar tu trayectoria profesional en el ámbito que mejor responda a tus intereses, así como ir aprendiendo en las distintas áreas de la compañía.
En SEREM estamos especializados en Servicios IT Consulting, desarrollo .Net y J2EE de Apps y Web 2.0, BPO Outsourcing, Contact Center y Helpdesk. Ofrecemos Soluciones Cloud, IT Service Management e Inteligencia de Negocio.
IDQ, Business Intelligence,
Seniority Level
Entry level
Industry
Information Technology & Services Computer Software Human Resources
Employment Type
Full-time
Job Functions
Information Technology";https://www.linkedin.com/jobs/view/1803467375/;Analista de Datos, Madrid
data analyst;Madrid;2020-04-16-20:47;1823418020;;Robert Walters;Madrid, ES;4 weeks;2020-03-19-20:47;False;;Associate;Information Technology & Services Computer Software Internet;Full-time;Sales Business Development;"Posted Date
Posted 4 weeks ago
Number of views
51 views
Share
Show more options
Save
Save Business Development Manager - StartUp Data & Analytics at Robert Walters
Apply
Job
8 applicants
Associate
Company
1,001-5,000 employees
Staffing & Recruiting
Connections
1 connection

Importante StartUp nacional, especializada en Analítica prescriptiva, busca incorporar a su equipo un Business Development Manager, con base en Madrid, para apoyar el desarrollo de negocio en grandes cuentas.

Reportando al Director Comercial, tus funciones como Business Development Manager incluirán:

Investigar el mercado y la competencia, con el objetivo de detectar oportunidades de nuevo negocio.
Desarrollar las cuentas existentes, construyendo relaciones sólidas a largo plazo.
Mantener interloución con C-level y Dirección en las grandes cuentas.
Elaborar presentaciones ad-hoc a las necesidades del cliente, ofreciéndole soluciones de valor.
Realizar un Business Plan para cada cuenta, con el fin de optimizar el proceso de venta.
Alcanzar los objetivos de venta fijados por la compañía.

Deberás aportar entre 3-5 años de experiencia en un rol comercial similar, dentro una compañía de Data & Analytics, donde hayas desempeñado labores de desarrollo de negocio hacia grandes cuentas multisector. Además, será fundamental aportar experiencia vendiendo soluciones complejas con un ciclo de venta largo.

Si tienes buenas habilidades de comunicación y negociación, experiencia relevante en el sector, y estás en búsqueda de nuevos retos, no lo dudes e inscríbete ya!
Seniority Level
Associate
Industry
Information Technology & Services Computer Software Internet
Employment Type
Full-time
Job Functions
Sales Business Development";https://www.linkedin.com/jobs/view/1823418020/;Business Development Manager - StartUp Data & Analytics
data analyst;Madrid;2020-04-16-20:47;1758590222;;GRUPO INVOIN;Madrid, ES;1 month;2020-03-19-20:47;False;;Entry level;Information Technology & Services Computer Software Staffing & Recruiting;Full-time;Information Technology;"Posted Date
Posted 1 month ago
Number of views
223 views
Share
Show more options
Save
Save Analistas de datos at GRUPO INVOIN
Apply
See how you compare to 29 applicants. Reactivate Premium
Job
29 applicants
Entry level
Company
51-200 employees
Information Technology & Services
Connections
You have 0 connections at this company.
Add >
Salario Abierto a experiencia
Nivel profesional Analista
Experiencia 3 años
Sectores Telecomunicaciones
Formación Grado/Licenciatura/diplomatura
Vacantes 2-4

Descripción del trabajo

Detalles Del Puesto

En Grupo INVOIN estamos buscando Analistas de Datos para un interesante proyecto estable de gestión tecnológica en Madrid.

Te escuchamos y te hacemos una oferta
Salario abierto a experiencia : te ayudamos a mejorar tus condiciones actuales.
Buen entorno laboral, ambiente joven y dinámico y crecimiento profesional.
Paquete de beneficios sociales (ticket comida, ticket transporte, cheque guardería, seguro médico privado).
Ubicación: Alcobendas (Madrid) .
Puesto estable, jornada completa. Horario: Lunes a Jueves de 8:00h a 17:00hViernes de 8:00h a 15:00h
Requisitos
3 años de experiencia en la aplicación de tecnologías en proyectos de analítica avanzada de grandes volúmenes de datos e inteligencia artificial.
Experiencia desarrollando proyectos de ingeniería e inteligencia de datos, coordinando con equipos multidisciplinares y aplicando metodologías ágiles.
Titulación Superior en Estadística, Económicas, Matemáticas, Informática o Ingeniería.
Valorable formación de postgrado en Inteligencia Artificial, Big Data y Machine Learning.
Funciones
Toma de requerimientos y búsqueda de soluciones.
Análisis funcionales y descriptivos.
Documentación técnica y a nivel de usuario.
Búsqueda, tratamiento y limpieza de los datos.
Análisis e interpretación de la información.
Modelización de datos.
Uso de algoritmos como Neural Net, GBM, Random Forest, …
Elaboración de modelos predictivos.
Manipulación de bases de datos.
Conocimientos
Data science, Analítica avanzada (predictiva y prescriptiva) de volúmenes masivos de datos.
Arquitecturas Data-Centric (ingesta, tratamiento, enriquecimiento, minería, explotación, análisis de grandes volúmenes de datos)
Conocimiento de metodologías ágiles de diseño y desarrollo: design thinking, scrum, devOps, etc.
DBMS: Oracle (PL/SQL), MySQL, Postgre, etc.
Uso avanzado de al menos uno de los lenguajes de programación para el análisis y modelado estadístico, preferiblemente R o Python, también se valorarán SAS, Matlab, SPSS, STATA, etc.
Valorable conocimiento avanzado en: Machine Learning / Deep Learning. Librerias: TensorFlowProcesamiento del lenguaje natural.Representación del conocimiento (knowledge graph construction and exploitation)BBDD NoSQL: Apache Cassandra, Neo4j, etc.Herramientas de Big Data : MapReduce, Hadoop, Hive, etc.
Seniority Level
Entry level
Industry
Information Technology & Services Computer Software Staffing & Recruiting
Employment Type
Full-time
Job Functions
Information Technology";https://www.linkedin.com/jobs/view/1758590222/;Analistas de datos
data analyst;Madrid;2020-04-16-20:47;1788391281;;jobleads.com - Careers for Senior-Level Professionals;Madrid, ES;3 weeks;2020-03-26-20:47;False;;Mid-Senior level;Marketing & Advertising Staffing & Recruiting Management Consulting;Full-time;Business Development Sales;"Posted Date
Posted 3 weeks ago
Number of views
11 views
Share
Show more options
Save
Save Data Analytics Manager Madrid at jobleads.com - Careers for Senior-Level Professionals
Apply
Job
1 applicant
Mid-Senior level
Company
51-200 employees
Internet
Connections
You have 0 connections at this company.
Add >
We're looking for a candidate to fill this position in an exciting company.

Sus tareas

Responsible for the supervision in the development of predictive models and the generation of data-driven insights to solve industrial problems or challenges.
Your objective would be to re-imagine the future of the industry, and the next generation of predictive process control.
Your role will require the supervision of teams doing the extraction, wrangling and enrichment of data from one or multiple sources, online or offline. Moreover, you’ll be responsible for the supervision in the development, training and validation of mentioned models, and the visualization of the data and model results through dynamic dashboards.
You should have working knowledge of process data visualization, statistics/statistical testing, machine learning, data mining, and database structure and management.

Su perfil

Develop innovative solutions through leadership and contribute to the creation of points of view on re-usable models by Industry X.0
Understand Statistical analysis/programming in tools like Minitab/JMP/R/PYTHON/MATLAB/C++/SAS
Be able to plan and supervise the managing and manipulation of data sets, including: variables definition, performing calculations and summarizations, and creating solutions to address client business needs
Outline and structure the project tasks and best approach, along with team senior members, from the detailed understanding of client’s problem statement and their specific business requirements
Provide specific training and guidance to development factory to ensure data integration activities around base and feature-enriched tables align with the analytical models
Develop and maintain analytical models
Have knowledge of full life cycle development methodologies
Have critical thinking and attention to detail.
Demonstrate a high degree of ownership, accountability for your output and commitment to the task
Mentor and train junior developers and modelers
Support Management team on client proposals and other sales activities
Ability to work collaboratively and effectively with offshore development teams and provide guidance to ensure quality deliverables
Be available to travel frequently
Have proficiency in English
Seniority Level
Mid-Senior level
Industry
Marketing & Advertising Staffing & Recruiting Management Consulting
Employment Type
Full-time
Job Functions
Business Development Sales";https://www.linkedin.com/jobs/view/1788391281/;Data Analytics Manager Madrid
data analyst;Madrid;2020-04-16-20:47;1817940217;;Grupo INVOIN;Madrid, ES;1 month;2020-03-19-20:47;False;;Entry level;Information Technology & Services Computer Software Human Resources;Full-time;Information Technology;"Posted Date
Posted 1 month ago
Number of views
28 views
Share
Show more options
Save
Save Analistas de datos at Grupo INVOIN
Apply
Job
4 applicants
Entry level
Company
51-200 employees
Information Technology & Services
Connections
You have 0 connections at this company.
Add >
Descripción del trabajo

Detalles Del Puesto

En Grupo INVOIN estamos buscando Analistas de Datos para un interesante proyecto estable de gestión tecnológica en Madrid.

Te escuchamos y te hacemos una oferta
Salario abierto a experiencia: te ayudamos a mejorar tus condiciones actuales.
Buen entorno laboral, ambiente joven y dinámico y crecimiento profesional.
Paquete de beneficios sociales (ticket comida, ticket transporte, cheque guardería, seguro médico privado).
Ubicación: Alcobendas (Madrid).
Puesto estable, jornada completa. Horario:
Lunes a Jueves de 8:00h a 17:00h
Viernes de 8:00h a 15:00h
Requisitos
3 años de experiencia en la aplicación de tecnologías en proyectos de analítica avanzada de grandes volúmenes de datos e inteligencia artificial.
Experiencia desarrollando proyectos de ingeniería e inteligencia de datos, coordinando con equipos multidisciplinares y aplicando metodologías ágiles.
Titulación Superior en Estadística, Económicas, Matemáticas, Informática o Ingeniería.
Valorable formación de postgrado en Inteligencia Artificial, Big Data y Machine Learning.
Funciones
Toma de requerimientos y búsqueda de soluciones.
Análisis funcionales y descriptivos.
Documentación técnica y a nivel de usuario.
Búsqueda, tratamiento y limpieza de los datos.
Análisis e interpretación de la información.
Modelización de datos.
Uso de algoritmos como Neural Net, GBM, Random Forest, …
Elaboración de modelos predictivos.
Manipulación de bases de datos.
Conocimientos
Data science, Analítica avanzada (predictiva y prescriptiva) de volúmenes masivos de datos.
Arquitecturas Data-Centric (ingesta, tratamiento, enriquecimiento, minería, explotación, análisis de grandes volúmenes de datos)
Conocimiento de metodologías ágiles de diseño y desarrollo: design thinking, scrum, devOps, etc.
DBMS: Oracle (PL/SQL), MySQL, Postgre, etc.
Uso avanzado de al menos uno de los lenguajes de programación para el análisis y modelado estadístico, preferiblemente R o Python, también se valorarán SAS, Matlab, SPSS, STATA, etc.
Valorable conocimiento avanzado en:
Machine Learning / Deep Learning.
Librerias: TensorFlow
Procesamiento del lenguaje natural.
Representación del conocimiento (knowledge graph construction and exploitation)
BBDD NoSQL: Apache Cassandra, Neo4j, etc.
Herramientas de Big Data : MapReduce, Hadoop, Hive, etc.
Te apuntas?

Envíanos tu CV y te llamamos para mantener una entrevista y valorar tu candidatura. No te cierres a las oportunidades, tal vez esta sea la oferta que esperabas, ¡aplica ya!
Seniority Level
Entry level
Industry
Information Technology & Services Computer Software Human Resources
Employment Type
Full-time
Job Functions
Information Technology";https://www.linkedin.com/jobs/view/1817940217/;Analistas de datos
data analyst;Madrid;2020-04-16-20:47;1686330636;;SERVIZIA BUSINESS GOAL;Madrid, ES;3 months;2020-01-23-20:47;False;;Entry level;Information Technology & Services Computer Networking Telecommunications;Full-time;Information Technology;"Posted Date
Posted 3 months ago
Number of views
58 views
Share
Show more options
Save
Save Perfil Analista Protección de Datos 2439 at SERVIZIA BUSINESS GOAL
Apply
See how you compare to 11 applicants. Reactivate Premium
Job
11 applicants
Entry level
Company
11-50 employees
Information Technology & Services
Connections
You have 0 connections at this company.
Add >
FECHA
09/01/2020
NOMBRE_VACANTE
Perfil Analista Protección de Datos 2439
UBICACION
Madrid
DESCRIPCION_PUESTO
Analista para toma de requerimientos, análisis y pruebas funcionales proyectos sobre el tramitador de la AEPD
TITULACION_MINIMA
Ciclo Formativo Superior
TITULACION_DESEADA
Ciclo Formativo Superior
CONOCIMIENTOS
Toma de requerimientos, análisis y pruebas funcionales proyectos sobre el tramitador de la AEPD ( Agencia de Protección de Datos), manteniendo y definiendo procedimientos administrativos, Aseguramiento de la calidad de los desarrollos realizados por los centros de desarrollo. Definición de las pantallas y funcionalidades en base a la Guía de diseño que ha realizado el equipo de UX. Sector Público
IDIOMAS

EXPERIENCIA
Mínimo 1 año
SALARIO
Salario a negociar
JORNADA
Completa
NUMERO_VACANTES
1
TIPO_DE_CONTRATO
Larga duración
Seniority Level
Entry level
Industry
Information Technology & Services Computer Networking Telecommunications
Employment Type
Full-time
Job Functions
Information Technology";https://www.linkedin.com/jobs/view/1686330636/;Perfil Analista Protección de Datos 2439
data analyst;Madrid;2020-04-16-20:47;1813642277;;The Valley Talent;Madrid, Community of Madrid, Spain;1 week;2020-04-09-20:47;True;;Director;Management Consulting Marketing & Advertising;Full-time;Analyst Information Technology;"Posted Date
Posted 1 week ago
Number of views
949 views
Share
Show more options
Save
Save Sales Director (Data & Analytics) at The Valley Talent
Easy Apply
See how you compare to 257 applicants. Reactivate Premium
Job
2/4 skills match
257 applicants
Company
11-50 employees
Human Resources
Connections
You have 0 connections at this company.
Add >
Desde The Valley Talent, estamos buscando un Director de Área de Data y Analítica, para una empresa del sector consultoría. Gestionará un equipo multidisciplinar dentro de las áreas de analítica, BI y CRO, y trabajará a nivel transversal con otros departamentos de la empresa.


Funciones:

Desarrollo de negocio, tanto captación de nuevos clientes como con los ya existentes en la compañía para aumentar la cartera de servicios en su área y crear un aumento de los ingresos en esta línea.
Redefinición del portfolio de productos y servicios, de cara a ofrecer un valor diferencial al cliente.
Colaboración con el resto de departamentos de la empresa para crear una estrategia de crecimiento para esta línea.
Gestión del equipo existente y el crecimiento planificado para los próximos años. También, mejorar sus habilidades mediante formaciones con el objetivo de lograr una especialización mayor.
Seguimiento de los proyectos con los diversos clientes para asegurar la excelencia del servicio.



Requisitos:
    Al menos 7 años de experiencia en un rol similar.
Imprescindible nivel alto de inglés.
 A nivel personal buscamos una persona con orientación al detalle y a la excelencia del servicio. Capacidad de gestión de equipos y orientación a resultados.
Perfil analítico y orientación al cliente.
Seniority Level
Director
Industry
Management Consulting Marketing & Advertising
Employment Type
Full-time
Job Functions
Analyst Information Technology
How you match
Criteria provided by job poster
Skills
Match
Portfolio Management
Match
Business Intelligence (BI)
No match
User Personas
No match
Alto";https://www.linkedin.com/jobs/view/1813642277/;Sales Director (Data & Analytics)
data analyst;Madrid;2020-04-16-20:47;1677622063;;Pegasystems;Madrid, ES;4 days;2020-04-12-20:47;False;;Mid-Senior level;Computer Software Information Technology & Services;Full-time;Sales Business Development Management;"Posted Date
Posted 4 days ago
Number of views
1,145 views
Share
Show more options
Save
Save Sales Manager - Banking (FSI) at Pegasystems
Apply
See how you compare to 184 applicants. Reactivate Premium
Job
184 applicants
Mid-Senior level
Company
5,001-10,000 employees
Computer Software
Connections
You have 0 connections at this company.
Add >
Posted by
Jess De Baets
Senior Talent Attraction Consultant at Pegasystems
Send InMail
We are looking for a Sales Manager to join our growing Spanish team in Madrid!!

You MUST have:
Experience working in the FSI (Banking) sector 
Experience managing a Sales team
Experience selling complex software solutions 

Meet Our Team

Every business/industry/company is looking to modernize the way they work. As the recognized industry leader in strategic business applications, according to analysts such as Forrester and Gartner, we challenge companies to rethink the way they do business and empower them to become more efficient, smarter, and most importantly customer-centric.

Picture Yourself At Pega

You will be an influential Sales Leader for our fast-growing sales division. Manage a team of sales executives, that are focused on helping our clients in their Business Process Automation journey within the financial services / banking vertical. Engage in work that matters and drives true business impact for the world’s largest organizations. You will be part of an exciting, collaborative, and rewarding sales environment within innovative industries.

What You'll Do At Pega

Manage hire, train, and mentor new and existing Sales Executives
Develop effective measures and maintain quality of planning to ensure requisite level of productivity are achieved to reach team and individual sales goals
Ensure the sales team utilizes the full capabilities of the Partner community
Enforce pricing guidelines and drive negotiations
Define sales targets, and plan and coordinate efforts of sales staff in accordance with corporate objectives while maintaining acceptable levels of expense control
Leverage financial industry and product knowledge to maximize license and drive business benefits for our clients

Who You Are

You have a successful track record of selling software in the Financial Services Industry and have progressed into sales leadership. You enjoy keeping technically current and have a solid understanding of software solutions in the business process automation industry. You have a good foundation in pipeline development, strategic planning, account management, forecasting and consistent achievement of defined sales quota within the Challenger selling approach.

What You've Accomplished

8 + years of enterprise software sales experience
Strong knowledge and experience of the Financial Services and Banking industries
5+ years of experience in sales management / leadership
Comprehensive understanding and proficiency in complex software relationship selling and understanding of complex data relationships and rules-based systems design
Strong listening, communication, and negotiation skills

Pega Offers You

Analyst acclaimed technology leadership in a massive emerging market
The world’s most innovative organizations as reference-able clients
Fast-paced, exciting, collaborative, and rewarding sales environment within innovative industries
Competitive salary, uncapped commission targets and Pega equity

Job ID: 9495

As an Equal Opportunity and Affirmative Action employer, Pegasystems will not discriminate in its employment practices due to an applicant's race, color, religion, sex, sexual orientation, gender identity, national origin, age, genetic information, veteran or disability status, or any other category protected by law.
Accessibility – If you require accessibility assistance applying for open positions please contact PegaApplication@pega.com .

Labor Condition Applications
GDPR Candidate Privacy Notice
Pegasystems Limited UK Gender Pay Gap Statement
Seniority Level
Mid-Senior level
Industry
Computer Software Information Technology & Services
Employment Type
Full-time
Job Functions
Sales Business Development Management";https://www.linkedin.com/jobs/view/1677622063/;Sales Manager - Banking (FSI)
data analyst;Madrid;2020-04-16-20:47;1755661065;;Lider System Grupo - Formación y Consultoría;Madrid, ES;1 month;2020-03-19-20:47;False;;Entry level;Higher Education Education Management Human Resources;Full-time;Education Training;"Posted Date
Posted 1 month ago
Number of views
41 views
Share
Show more options
Save
Save DOCENTE ANALISTA BIG DATA Y CIENTÃFICO DE DATOS at Lider System Grupo - Formación y Consultoría
Apply
Job
6 applicants
Entry level
Company
11-50 employees
Information Technology & Services
Connections
You have 0 connections at this company.
Add >
Docente especialidad Big Data y científico de datos.
Certificación vigente EMC provent y professional.
Experiencia impartición de un año en dicha especialidad
Seniority Level
Entry level
Industry
Higher Education Education Management Human Resources
Employment Type
Full-time
Job Functions
Education Training";https://www.linkedin.com/jobs/view/1755661065/;DOCENTE ANALISTA BIG DATA Y CIENTÃFICO DE DATOS
data analyst;Madrid;2020-04-16-20:47;1797126465;;Tempotel;Madrid, ES;1 month;2020-03-19-20:47;False;;Associate;Human Resources Legal Services Accounting;Full-time;Information Technology;"Posted Date
Posted 1 month ago
Number of views
145 views
Share
Show more options
Save
Save Data Analyst Junior at Tempotel
Apply
See how you compare to 14 applicants. Reactivate Premium
Job
14 applicants
Associate
Company
51-200 employees
Human Resources
Connections
You have 0 connections at this company.
Add >
FUNCIONES

Misión: Asegurar que la arquitectura de datos de empleados funciona correctamente y apoya las necesidades de la compañía y de los empleados buscando la excelencia en la calidad de los datos (Carga masiva de ficheros a la aplicación).

Funciones
Analista de datos, informes y análisis.
Trabajar en el Equipo Global en todos los niveles del negocio enfocado principalmente en dar servicio a los Equipos Locales.
Capacidad para validar un gran número de informes con grandes volúmenes de datos.
REQUISITOS

Formación: Ingeniería, Grado en Matemáticas, Estadistica, etc.

Gran experiencia en Excel, SQL e idealmente SFSF (Sucessfactor)

Herramientas de visualización de informes y datos (por ejemplo, Power BI, Tableau).

Nivel alto de inglés (uso diario responsables ingleses)

CONDICIONES

Contrato: Obra y servicio larga duración.

Salario: 26.000€b/a + cheques comida

Horario: Jornada completa

APLICAR A ESTE PUESTO
Seniority Level
Associate
Industry
Human Resources Legal Services Accounting
Employment Type
Full-time
Job Functions
Information Technology";https://www.linkedin.com/jobs/view/1797126465/;Data Analyst Junior
